id,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
JPN,,1420589.0,66591.0,53976.0,1260.0,10153.0,,227.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1440826.0,67433.0,55321.0,1271.0,9783.0,,230.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1455610.0,68032.0,56144.0,1285.0,9785.0,,234.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1467132.0,68468.0,56787.0,1299.0,9736.0,,236.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1490975.0,69100.0,57816.0,1313.0,9224.0,,234.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1510462.0,69690.0,58419.0,1326.0,9212.0,,225.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1536221.0,70345.0,59517.0,1334.0,8701.0,,218.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1560505.0,70931.0,60400.0,1351.0,8472.0,,214.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1577444.0,71529.0,61442.0,1360.0,8047.0,,210.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1590895.0,71980.0,62063.0,1368.0,7964.0,,211.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1595070.0,72288.0,62523.0,1379.0,7926.0,,209.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1622149.0,72778.0,63263.0,1397.0,7555.0,,202.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1637723.0,73286.0,64083.0,1411.0,7215.0,,202.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,32.41,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1662091.0,73997.0,64820.0,1418.0,6959.0,,198.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1685711.0,74639.0,65576.0,1427.0,6884.0,,191.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1703734.0,75285.0,66269.0,1440.0,6814.0,,190.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1715960.0,75724.0,66839.0,1446.0,6892.0,,180.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1718055.0,75990.0,67206.0,1453.0,6962.0,,185.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1745311.0,76521.0,67795.0,1466.0,6673.0,,174.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1766478.0,77072.0,68503.0,1479.0,6433.0,,178.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1786342.0,77561.0,69223.0,1488.0,6267.0,,167.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1811516.0,78133.0,69865.0,1498.0,6115.0,,170.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1831246.0,78728.0,70436.0,1502.0,6122.0,,161.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1842506.0,79208.0,71005.0,1506.0,6121.0,,159.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1850661.0,79519.0,71378.0,1513.0,6230.0,,163.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1855240.0,79849.0,71614.0,1518.0,6273.0,,164.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1859693.0,80068.0,71953.0,1524.0,6238.0,,165.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1888156.0,80550.0,72522.0,1536.0,5989.0,,166.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1908707.0,81123.0,73464.0,1543.0,5465.0,,163.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1938827.0,81762.0,74132.0,1546.0,5349.0,,156.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1951249.0,82247.0,74588.0,1549.0,5520.0,,160.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1957973.0,82548.0,74970.0,1560.0,5579.0,,159.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,1979929.0,83075.0,75438.0,1567.0,5459.0,,161.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2084894.0,83651.0,75998.0,1574.0,5409.0,,151.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2105963.0,84284.0,76567.0,1582.0,5381.0,,151.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2125762.0,84826.0,77196.0,1592.0,5406.0,,145.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2150084.0,85400.0,77785.0,1598.0,5365.0,,137.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2166131.0,85800.0,78293.0,1599.0,5411.0,,133.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2173035.0,86079.0,78592.0,1603.0,5495.0,,131.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2196831.0,86579.0,79044.0,1610.0,5351.0,,140.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2218653.0,87084.0,79662.0,1615.0,5225.0,,141.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2241629.0,87710.0,80212.0,1618.0,5157.0,,143.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2264683.0,88311.0,80716.0,1624.0,5266.0,,141.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2286070.0,88989.0,81326.0,1627.0,5230.0,,147.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2299045.0,89425.0,81805.0,1629.0,5414.0,,145.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2306033.0,89703.0,82093.0,1633.0,5570.0,,146.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,29.63,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2331011.0,90200.0,82596.0,1637.0,5377.0,,148.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2352231.0,90751.0,83132.0,1646.0,5296.0,,150.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2375927.0,91459.0,83816.0,1649.0,5188.0,,146.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2398408.0,92098.0,84429.0,1664.0,5310.0,,148.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2421043.0,92721.0,85012.0,1670.0,5346.0,,148.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2433665.0,93152.0,85466.0,1674.0,5471.0,,145.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2441150.0,93468.0,85901.0,1676.0,5498.0,,144.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2465513.0,93949.0,86473.0,1679.0,5285.0,,143.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2482485.0,94563.0,87066.0,1686.0,5137.0,,150.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2506396.0,95179.0,87642.0,1697.0,5137.0,,150.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2531971.0,95924.0,88220.0,1709.0,5172.0,,151.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2557214.0,96650.0,88762.0,1713.0,5322.0,,155.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2570425.0,97143.0,89234.0,1719.0,5542.0,,159.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2581456.0,97553.0,89681.0,1727.0,5601.0,,162.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2606199.0,98198.0,90124.0,1732.0,5600.0,,165.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2633603.0,98928.0,90784.0,1737.0,5542.0,,166.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2658586.0,99736.0,91299.0,1747.0,5735.0,,161.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2681667.0,100511.0,91871.0,1755.0,5937.0,,156.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2706168.0,101387.0,92455.0,1769.0,6106.0,,161.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2721305.0,102000.0,92939.0,1775.0,6349.0,,160.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2730524.0,102487.0,93360.0,1787.0,6585.0,,163.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2755446.0,103352.0,93816.0,1794.0,6576.0,,163.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2764092.0,103976.0,94267.0,1798.0,6737.0,,165.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2787543.0,105026.0,95091.0,1807.0,6815.0,,183.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2818683.0,106167.0,95742.0,1811.0,7179.0,,189.0,126529100,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,35.19,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2846368.0,107500.0,96445.0,1816.0,7601.0,,194.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2861548.0,108450.0,97181.0,1823.0,8022.0,,196.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2871126.0,109230.0,97630.0,1835.0,8480.0,,204.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2898421.0,110513.0,98250.0,1850.0,8828.0,,208.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2924555.0,112057.0,99083.0,1862.0,9162.0,,204.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2959574.0,113718.0,99982.0,1872.0,9791.0,,226.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,2991064.0,115419.0,100995.0,1884.0,10376.0,,231.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3016345.0,117154.0,101965.0,1887.0,11056.0,,234.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3035324.0,118593.0,102807.0,1894.0,11903.0,,243.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3045924.0,119542.0,103645.0,1905.0,12499.0,,251.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3077699.0,121243.0,104609.0,1919.0,12698.0,,272.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3106559.0,123436.0,105668.0,1933.0,13118.0,,276.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3141189.0,125820.0,106906.0,1954.0,13973.0,,280.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3182204.0,128240.0,108406.0,1968.0,14832.0,,291.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3225667.0,130831.0,109869.0,1980.0,15751.0,,313.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3252523.0,132990.0,111138.0,1987.0,16957.0,,323.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3274654.0,134507.0,112241.0,1995.0,18019.0,,331.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3286323.0,135736.0,113306.0,2014.0,18513.0,,345.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3331392.0,137677.0,114706.0,2035.0,18517.0,,376.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3374063.0,140177.0,116352.0,2064.0,18692.0,,410.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3418520.0,142708.0,118098.0,2095.0,19227.0,,435.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3463672.0,145383.0,120232.0,2109.0,19646.0,,440.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3485979.0,147445.0,121281.0,2125.0,21130.0,,462.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3497954.0,148881.0,123402.0,2151.0,21052.0,,472.0,126529100,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,37.04,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3545916.0,150914.0,125342.0,2192.0,21056.0,,493.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3591597.0,153346.0,127276.0,2224.0,20742.0,,488.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3636512.0,155862.0,129217.0,2260.0,21180.0,,497.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3675244.0,158312.0,131150.0,2305.0,21704.0,,505.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3715130.0,160820.0,133416.0,2327.0,21871.0,,520.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3740146.0,162858.0,135253.0,2358.0,22389.0,,519.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3760305.0,164388.0,136875.0,2397.0,22680.0,,530.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3800689.0,166563.0,138967.0,2444.0,22339.0,,536.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3842524.0,169372.0,140589.0,2486.0,22550.0,,555.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3898969.0,172338.0,142970.0,2512.0,22815.0,,543.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,3945830.0,175136.0,144974.0,2553.0,23774.0,,554.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4001554.0,178172.0,147482.0,2581.0,23990.0,,578.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4032816.0,180556.0,149239.0,2601.0,25113.0,,583.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
